100.000000,76.660000,
100.000000,91.460740,
100.000000,97.488288,
100.000000,99.933197,
100.000000,100.915412,
100.000000,101.300606,
100.000000,101.442275,
100.000000,101.484763,
100.000000,101.487010,
100.000000,101.473079,
100.000000,101.452792,
100.000000,101.430155,
100.000000,101.406802,
100.000000,101.383393,
100.000000,101.360195,
100.000000,101.337314,
100.000000,101.314788,
100.000000,101.292630,
100.000000,101.270840,
100.000000,101.249415,
100.000000,101.228350,
100.000000,101.207641,
100.000000,101.187280,
100.000000,101.167263,
100.000000,101.147583,
100.000000,101.128235,
100.000000,101.109213,
100.000000,101.090512,
100.000000,101.072126,
100.000000,101.054050,
100.000000,101.036278,
100.000000,101.018807,
100.000000,101.001630,
100.000000,100.984743,
100.000000,100.968140,
100.000000,100.951817,
100.000000,100.935770,
100.000000,100.919993,
100.000000,100.904482,
100.000000,100.889232,
100.000000,100.874240,
100.000000,100.859500,
100.000000,100.845009,
100.000000,100.830762,
100.000000,100.816756,
100.000000,100.802985,
100.000000,100.789447,
100.000000,100.776137,
100.000000,100.763051,
100.000000,100.750186,
100.000000,100.737538,
100.000000,100.725103,
100.000000,100.712878,
100.000000,100.700859,
100.000000,100.689043,
100.000000,100.677426,
100.000000,100.666004,
100.000000,100.654776,
100.000000,100.643736,
100.000000,100.632883,
100.000000,100.622212,
100.000000,100.611722,
100.000000,100.601408,
100.000000,100.591269,
100.000000,100.581300,
100.000000,100.571499,
100.000000,100.561864,
100.000000,100.552391,
100.000000,100.543078,
100.000000,100.533921,
100.000000,100.524919,
100.000000,100.516069,
100.000000,100.507369,
100.000000,100.498814,
100.000000,100.490404,
100.000000,100.482136,
100.000000,100.474007,
100.000000,100.466016,
100.000000,100.458159,
100.000000,100.450434,
100.000000,100.442840,
100.000000,100.435374,
100.000000,100.428033,
100.000000,100.420817,
100.000000,100.413722,
100.000000,100.406746,
100.000000,100.399889,
100.000000,100.393147,
100.000000,100.386518,
100.000000,100.380002,
100.000000,100.373595,
100.000000,100.367296,
100.000000,100.361103,
100.000000,100.355015,
100.000000,100.349030,
100.000000,100.343145,
100.000000,100.337360,
100.000000,100.331672,
100.000000,100.326080,
100.000000,100.320582,
100.000000,100.315177,
100.000000,100.309863,
100.000000,100.304639,
100.000000,100.299503,
100.000000,100.294453,
100.000000,100.289489,
100.000000,100.284608,
100.000000,100.279810,
100.000000,100.275092,
100.000000,100.270454,
100.000000,100.265894,
100.000000,100.261411,
100.000000,100.257004,
100.000000,100.252671,
100.000000,100.248411,
100.000000,100.244223,
100.000000,100.240105,
100.000000,100.236057,
100.000000,100.232077,
100.000000,100.228164,
100.000000,100.224317,
100.000000,100.220535,
100.000000,100.216817,
100.000000,100.213162,
100.000000,100.209568,
100.000000,100.206035,
100.000000,100.202561,
100.000000,100.199146,
